Name,Internship,Term,Course_Name,Course_Code,Section_Code,Placement_Status,Site,SiteCategory,SUBJECT,Student_Name,StudentID,Assessment_Document_Title,Rubric_Title,Assessment_Status,AssessorUID,Assessor_Role,Assessment_Completion_Date,Score,Points_Possible,Percentage,Performance_Levels
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Confident,Completed,57,supervisor,4/24/16 8:02,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Principled,Completed,57,supervisor,4/24/16 8:02,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,57,supervisor,4/24/16 8:02,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Collaborative,Completed,57,supervisor,4/24/16 8:02,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Communicative,Completed,57,supervisor,4/24/16 8:02,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,First Teaching Assessment (Spring 2016),Implementing,Completed,57,supervisor,3/17/16 8:29,28,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary |3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,First Teaching Assessment (Spring 2016),Managing ,Completed,57,supervisor,3/17/16 8:29,15,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,First Teaching Assessment (Spring 2016),Assessing,Completed,57,supervisor,3/17/16 8:29,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,First Teaching Assessment (Spring 2016),Confident and Passionate,Completed,57,supervisor,3/17/16 8:29,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,First Teaching Assessment (Spring 2016),Relationships,Completed,57,supervisor,3/17/16 8:29,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Second Teaching Assessment (Spring 2016),Implementing,Completed,57,supervisor,3/17/16 8:31,27,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|4.000-Exemplary |3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Second Teaching Assessment (Spring 2016),Managing ,Completed,57,supervisor,3/17/16 8:31,16,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Second Teaching Assessment (Spring 2016),Assessing,Completed,57,supervisor,3/17/16 8:31,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Second Teaching Assessment (Spring 2016),Confident and Passionate,Completed,57,supervisor,3/17/16 8:31,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Second Teaching Assessment (Spring 2016),Relationships,Completed,57,supervisor,3/17/16 8:31,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Third Teaching Assessment (Spring 2016),Implementing,Completed,57,supervisor,3/30/16 9:51,26,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary |3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Third Teaching Assessment (Spring 2016),Managing ,Completed,57,supervisor,3/30/16 9:51,16,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Third Teaching Assessment (Spring 2016),Assessing,Completed,57,supervisor,3/30/16 9:51,7,0,0,3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Third Teaching Assessment (Spring 2016),Confident and Passionate,Completed,57,supervisor,3/30/16 9:51,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Third Teaching Assessment (Spring 2016),Relationships,Completed,57,supervisor,3/30/16 9:51,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fourth Teaching Assessment (Spring 2016),Implementing,Completed,57,supervisor,4/13/16 12:16,30,0,0,4.000-Exemplary |4.000-Exemplary |3.000-Proficient|3.000-Proficient|4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fourth Teaching Assessment (Spring 2016),Managing ,Completed,57,supervisor,4/13/16 12:16,16,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fourth Teaching Assessment (Spring 2016),Assessing,Completed,57,supervisor,4/13/16 12:16,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fourth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,57,supervisor,4/13/16 12:16,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fourth Teaching Assessment (Spring 2016),Relationships,Completed,57,supervisor,4/13/16 12:16,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fifth Teaching Assessment (Spring 2016),Implementing,Completed,57,supervisor,4/13/16 12:18,31,0,0,4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fifth Teaching Assessment (Spring 2016),Managing ,Completed,57,supervisor,4/13/16 12:18,16,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fifth Teaching Assessment (Spring 2016),Assessing,Completed,57,supervisor,4/13/16 12:18,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fifth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,57,supervisor,4/13/16 12:18,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Fifth Teaching Assessment (Spring 2016),Relationships,Completed,57,supervisor,4/13/16 12:18,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,262,intern,4/25/16 5:35,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Confident,Completed,262,intern,4/25/16 5:35,10,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Principled,Completed,262,intern,4/25/16 5:35,7,0,0,3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,262,intern,4/25/16 5:35,7,0,0,3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Collaborative,Completed,262,intern,4/25/16 5:35,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,White House Heritage High School (7-12),,English,,L22759956,Candidate Disposition (Spring 2016),Communicative,Completed,262,intern,4/25/16 5:35,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,263,mentor,4/6/16 4:02,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,263,mentor,4/6/16 4:02,14,0,0,2.000-Emerging|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,263,mentor,4/6/16 4:02,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,263,mentor,4/6/16 4:02,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,263,mentor,4/27/16 2:59,17,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,263,mentor,4/27/16 2:59,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,263,mentor,4/27/16 2:59,19,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,263,mentor,4/27/16 2:59,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,263,mentor,4/27/16 2:57,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Confident,Completed,263,mentor,4/27/16 2:57,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Principled,Completed,263,mentor,4/27/16 2:57,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,263,mentor,4/27/16 2:57,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Collaborative,Completed,263,mentor,4/27/16 2:57,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Communicative,Completed,263,mentor,4/27/16 2:57,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,13,supervisor,4/19/16 9:13,14,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|2.000-Emerging|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,13,supervisor,4/19/16 9:13,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,13,supervisor,4/19/16 9:13,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,13,supervisor,4/19/16 9:13,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,13,supervisor,4/6/16 9:24,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,13,supervisor,4/6/16 9:24,16,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,13,supervisor,4/6/16 9:24,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,13,supervisor,4/6/16 9:24,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,13,supervisor,4/19/16 9:23,18,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Confident,Completed,13,supervisor,4/19/16 9:23,10,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Principled,Completed,13,supervisor,4/19/16 9:23,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,13,supervisor,4/19/16 9:23,7,0,0,3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Collaborative,Completed,13,supervisor,4/19/16 9:23,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,Candidate Disposition (Spring 2016),Communicative,Completed,13,supervisor,4/19/16 9:23,7,0,0,3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,First Teaching Assessment (Spring 2016),Implementing,Completed,13,supervisor,3/10/16 1:42,24,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Mt. Juliet Elementary School,,K-6/ELL,,L22759344,First Teaching Assessment (Spring 2016),Managing ,Completed,13,supervisor,3/10/16 1:42,12,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
